index,name,class,split,combination,n_iter,jaccard_oracle_cluster,jaccard_heuristic,jaccard_min_border,jaccard_max_saturation,jaccard,jaccard_post
24,unriped_tomato_65.jpeg,unripe,test,B,9,0.35050695286499317,0.18981662964414828,0.18981662964414828,0.35050695286499317,0.18981662964414828,0.16474189508835396
24,unriped_tomato_65.jpeg,unripe,test,RG,6,0.49871045392022006,0.49871045392022006,0.49871045392022006,0.16491574786769295,0.49871045392022006,0.5479922099601224
24,unriped_tomato_65.jpeg,unripe,test,RB,5,0.42052090881964277,0.42052090881964277,0.42052090881964277,0.21115496197172054,0.42052090881964277,0.4527452331725247
24,unriped_tomato_65.jpeg,unripe,test,GB,8,0.43232561073035364,0.43232561073035364,0.43232561073035364,0.20196641800880408,0.43232561073035364,0.4799891955161392
24,unriped_tomato_65.jpeg,unripe,test,RGB,4,0.46006376195536663,0.46006376195536663,0.46006376195536663,0.18643801544704805,0.46006376195536663,0.5070519593880645
25,unriped_tomato_72.jpeg,unripe,train,R,7,0.26338434459492494,0.26338434459492494,0.26338434459492494,0.08461764582370974,0.26338434459492494,0.2997698826963013
25,unriped_tomato_72.jpeg,unripe,train,G,7,0.27161876858115386,0.27161876858115386,0.27161876858115386,0.05214418008263285,0.27161876858115386,0.2881082823074444
25,unriped_tomato_72.jpeg,unripe,train,B,8,0.28350489830424186,0.28350489830424186,0.28350489830424186,0.28350489830424186,0.28350489830424186,0.3367147461298674
25,unriped_tomato_72.jpeg,unripe,train,RG,7,0.26812893732468845,0.26812893732468845,0.26812893732468845,0.06976331098183756,0.26812893732468845,0.3019313529967461
25,unriped_tomato_72.jpeg,unripe,train,RB,3,0.2013476372018796,0.2013476372018796,0.13174866408697256,0.2013476372018796,0.2013476372018796,0.24977012050525094
25,unriped_tomato_72.jpeg,unripe,train,GB,8,0.2246004169562196,0.2246004169562196,0.11260526431815175,0.2246004169562196,0.2246004169562196,0.2747129369737178
25,unriped_tomato_72.jpeg,unripe,train,RGB,9,0.18384927215772986,0.15121021367142476,0.18384927215772986,0.15121021367142476,0.15121021367142476,0.21858746235970436
26,unriped_tomato_74.jpeg,unripe,train,R,2,0.9231133191388692,0.9231133191388692,0.9231133191388692,0.9231133191388692,0.9231133191388692,0.9346227621483376
26,unriped_tomato_74.jpeg,unripe,train,G,6,0.907186568335164,0.907186568335164,0.907186568335164,0.907186568335164,0.907186568335164,0.9334765656083392
26,unriped_tomato_74.jpeg,unripe,train,B,3,0.9333066132264529,0.9333066132264529,0.9333066132264529,0.9333066132264529,0.9333066132264529,0.9437865022712524
26,unriped_tomato_74.jpeg,unripe,train,RG,2,0.9196540880503145,0.9196540880503145,0.9196540880503145,0.9196540880503145,0.9196540880503145,0.9346040354095223
26,unriped_tomato_74.jpeg,unripe,train,RB,3,0.9303141444745655,0.9303141444745655,0.9303141444745655,0.9303141444745655,0.9303141444745655,0.941437802907916
26,unriped_tomato_74.jpeg,unripe,train,GB,3,0.928850290813481,0.928850290813481,0.928850290813481,0.928850290813481,0.928850290813481,0.9412192167945095
26,unriped_tomato_74.jpeg,unripe,train,RGB,3,0.9283555979643766,0.9283555979643766,0.9283555979643766,0.9283555979643766,0.9283555979643766,0.9399774411859491
27,unriped_tomato_8.jpeg,unripe,validation,R,6,0.728694131564059,0.728694131564059,0.728694131564059,0.728694131564059,0.728694131564059,0.757361963190184
27,unriped_tomato_8.jpeg,unripe,validation,G,2,0.5808881217636905,0.5808881217636905,0.5808881217636905,0.5808881217636905,0.5808881217636905,0.6330912700485868
27,unriped_tomato_8.jpeg,unripe,validation,B,3,0.799649231404106,0.799649231404106,0.799649231404106,0.799649231404106,0.799649231404106,0.8244620611551529
27,unriped_tomato_8.jpeg,unripe,validation,RG,6,0.6998914896915207,0.6998914896915207,0.6998914896915207,0.6998914896915207,0.6998914896915207,0.7309284144908282
27,unriped_tomato_8.jpeg,unripe,validation,RB,3,0.7955516655511506,0.7955516655511506,0.7955516655511506,0.7955516655511506,0.7955516655511506,0.8200174690438268
27,unriped_tomato_8.jpeg,unripe,validation,GB,3,0.7952930270882687,0.7952930270882687,0.7952930270882687,0.7952930270882687,0.7952930270882687,0.8205642053337444
27,unriped_tomato_8.jpeg,unripe,validation,RGB,4,0.7922431973663906,0.7922431973663906,0.7922431973663906,0.7922431973663906,0.7922431973663906,0.8161893029463094
28,unriped_tomato_9.jpeg,unripe,test,R,2,0.7104218816777581,0.7104218816777581,0.7104218816777581,0.7104218816777581,0.7104218816777581,0.7182748991622712
28,unriped_tomato_9.jpeg,unripe,test,G,4,0.6897397547113371,0.6897397547113371,0.6897397547113371,0.6897397547113371,0.6897397547113371,0.6978666504588829
28,unriped_tomato_9.jpeg,unripe,test,B,2,0.7478134110787172,0.7478134110787172,0.7478134110787172,0.7478134110787172,0.7478134110787172,0.7587948986507301
28,unriped_tomato_9.jpeg,unripe,test,RG,4,0.7039995159436074,0.7039995159436074,0.7039995159436074,0.7039995159436074,0.7039995159436074,0.7151044555370678
28,unriped_tomato_9.jpeg,unripe,test,RB,2,0.7451373693168004,0.7451373693168004,0.7451373693168004,0.7451373693168004,0.7451373693168004,0.7570387750061743
28,unriped_tomato_9.jpeg,unripe,test,GB,2,0.7422082628654264,0.7422082628654264,0.7422082628654264,0.7422082628654264,0.7422082628654264,0.7542643269112774
28,unriped_tomato_9.jpeg,unripe,test,RGB,2,0.7406802227063665,0.7406802227063665,0.7406802227063665,0.7406802227063665,0.7406802227063665,0.7528131341080981
29,riped_tomato_11.jpeg,ripe,train,R,4,0.22549749920187293,0.22549749920187293,0.14491274123766468,0.14491274123766468,0.22549749920187293,0.2779793372723817
29,riped_tomato_11.jpeg,ripe,train,G,6,0.35768783790611897,0.35768783790611897,0.35768783790611897,0.35768783790611897,0.35768783790611897,0.4013062044712384
29,riped_tomato_11.jpeg,ripe,train,B,6,0.3214094254105951,0.3214094254105951,0.3214094254105951,0.3214094254105951,0.3214094254105951,0.30972909305064783
29,riped_tomato_11.jpeg,ripe,train,RG,5,0.24594992636229748,0.15243730628346014,0.24594992636229748,0.24594992636229748,0.15243730628346014,0.14804063860667635
29,riped_tomato_11.jpeg,ripe,train,RB,8,0.2557309010182906,0.1440390856246211,0.2557309010182906,0.2557309010182906,0.1440390856246211,0.14619414932324262
29,riped_tomato_11.jpeg,ripe,train,GB,7,0.3425037859666835,0.3425037859666835,0.3425037859666835,0.3425037859666835,0.3425037859666835,0.3256199152335948
29,riped_tomato_11.jpeg,ripe,train,RGB,7,0.29963226280951216,0.11375894525328727,0.29963226280951216,0.29963226280951216,0.11375894525328727,0.11849371192418683
30,riped_tomato_12.jpeg,ripe,train,R,9,0.10538234674531283,0.00914289748658571,0.10538234674531283,0.00914289748658571,0.00914289748658571,0.007711897844255533
30,riped_tomato_12.jpeg,ripe,train,G,7,0.3309296433443773,0.013322270949389594,0.3309296433443773,0.3309296433443773,0.013322270949389594,0.052605851819091734
30,riped_tomato_12.jpeg,ripe,train,B,11,0.061173744737362604,0.061173744737362604,0.007966457023060796,0.061173744737362604,0.061173744737362604,0.05854770601797881
30,riped_tomato_12.jpeg,ripe,train,RG,17,0.057037643207855974,0.057037643207855974,0.0378562685784228,0.057037643207855974,0.057037643207855974,0.059509148486981
30,riped_tomato_12.jpeg,ripe,train,RB,10,0.05870045333023364,0.05870045333023364,0.018598884066955982,0.05870045333023364,0.05870045333023364,0.059365888255536
30,riped_tomato_12.jpeg,ripe,train,GB,11,0.06341719077568134,0.06341719077568134,0.006321307431390688,0.06341719077568134,0.06341719077568134,0.059500302767027356
30,riped_tomato_12.jpeg,ripe,train,RGB,11,0.06158813680937575,0.06158813680937575,0.01442169022209403,0.06158813680937575,0.06158813680937575,0.062508977047485
31,riped_tomato_13.jpeg,ripe,train,R,5,0.4350595113802464,0.4350595113802464,0.25211791553346463,0.25211791553346463,0.4350595113802464,0.43908808398401794
31,riped_tomato_13.jpeg,ripe,train,G,3,0.7029132362254592,0.7029132362254592,0.7029132362254592,0.7029132362254592,0.7029132362254592,0.7612905231094396
31,riped_tomato_13.jpeg,ripe,train,B,2,0.7007891139555114,0.7007891139555114,0.7007891139555114,0.7007891139555114,0.7007891139555114,0.7618738002353087
31,riped_tomato_13.jpeg,ripe,train,RG,4,0.6353127621888692,0.6353127621888692,0.6353127621888692,0.6353127621888692,0.6353127621888692,0.6818844400334957
31,riped_tomato_13.jpeg,ripe,train,RB,8,0.6758051554676392,0.6758051554676392,0.6758051554676392,0.6758051554676392,0.6758051554676392,0.7381687878413443
31,riped_tomato_13.jpeg,ripe,train,GB,3,0.7031240217867651,0.7031240217867651,0.7031240217867651,0.7031240217867651,0.7031240217867651,0.761856021835551
31,riped_tomato_13.jpeg,ripe,train,RGB,7,0.6837760675273088,0.6837760675273088,0.6837760675273088,0.6837760675273088,0.6837760675273088,0.7591566302362303
32,riped_tomato_14.jpeg,ripe,validation,R,7,0.5505259123621343,0.5505259123621343,0.20446243105794715,0.5505259123621343,0.5505259123621343,0.5450206398348814
32,riped_tomato_14.jpeg,ripe,validation,G,2,0.4284301925722146,0.4284301925722146,0.3080913968942113,0.3080913968942113,0.4284301925722146,0.4005445818718848
32,riped_tomato_14.jpeg,ripe,validation,B,9,0.5290651868598637,0.5290651868598637,0.14370610480821178,0.5290651868598637,0.5290651868598637,0.5993533117770592
32,riped_tomato_14.jpeg,ripe,validation,RG,2,0.500477472002778,0.500477472002778,0.2505375965029788,0.2505375965029788,0.500477472002778,0.4939471670941902
32,riped_tomato_14.jpeg,ripe,validation,RB,3,0.5358628929262967,0.5358628929262967,0.20750405425328025,0.20750405425328025,0.5358628929262967,0.5158174455879871
32,riped_tomato_14.jpeg,ripe,validation,GB,4,0.4213140283681973,0.4213140283681973,0.31205237647399264,0.31205237647399264,0.4213140283681973,0.4125809004982074
32,riped_tomato_14.jpeg,ripe,validation,RGB,8,0.4907514203938656,0.4907514203938656,0.25535790827261035,0.25535790827261035,0.4907514203938656,0.46959611405954843
33,riped_tomato_15.jpeg,ripe,train,R,6,0.7542138457566481,0.7542138457566481,0.7542138457566481,0.11990134699298045,0.7542138457566481,0.7670563152477576
33,riped_tomato_15.jpeg,ripe,train,G,6,0.4615201334286395,0.4615201334286395,0.4615201334286395,0.29938348954939603,0.4615201334286395,0.4464871536687563
33,riped_tomato_15.jpeg,ripe,train,B,4,0.47692084662220935,0.47692084662220935,0.47692084662220935,0.47692084662220935,0.47692084662220935,0.484436998501014
33,riped_tomato_15.jpeg,ripe,train,RG,4,0.6536224993599824,0.6536224993599824,0.6536224993599824,0.18200677190137823,0.6536224993599824,0.656490790342702
33,riped_tomato_15.jpeg,ripe,train,RB,5,0.7345425172565722,0.7345425172565722,0.7345425172565722,0.13078844095611844,0.7345425172565722,0.7487151248164464
33,riped_tomato_15.jpeg,ripe,train,GB,6,0.37374089957115786,0.36043601960717103,0.36043601960717103,0.37374089957115786,0.36043601960717103,0.3634999825559083
33,riped_tomato_15.jpeg,ripe,train,RGB,4,0.6071014912407703,0.6071014912407703,0.6071014912407703,0.20963676085756128,0.6071014912407703,0.6135949901696643
34,riped_tomato_16.jpeg,ripe,validation,R,6,0.47015478957519413,0.47015478957519413,0.47015478957519413,0.47015478957519413,0.47015478957519413,0.5860481235765918
34,riped_tomato_16.jpeg,ripe,validation,G,3,0.7889051537024885,0.7889051537024885,0.7889051537024885,0.7889051537024885,0.7889051537024885,0.7905706191825173
34,riped_tomato_16.jpeg,ripe,validation,B,3,0.7864282485308152,0.7864282485308152,0.7864282485308152,0.7864282485308152,0.7864282485308152,0.788182550876486
34,riped_tomato_16.jpeg,ripe,validation,RG,3,0.7769852354349561,0.7769852354349561,0.7769852354349561,0.7769852354349561,0.7769852354349561,0.7792454718302811
34,riped_tomato_16.jpeg,ripe,validation,RB,3,0.774916737088035,0.774916737088035,0.774916737088035,0.774916737088035,0.774916737088035,0.7773677123335494
34,riped_tomato_16.jpeg,ripe,validation,GB,2,0.7872522386558004,0.7872522386558004,0.7872522386558004,0.7872522386558004,0.7872522386558004,0.7890037831021438
34,riped_tomato_16.jpeg,ripe,validation,RGB,3,0.7818927981582503,0.7818927981582503,0.7818927981582503,0.7818927981582503,0.7818927981582503,0.7834989461005721
35,riped_tomato_20.jpeg,ripe,validation,R,9,0.4131204967955097,0.32554517133956384,0.4131204967955097,0.4131204967955097,0.32554517133956384,0.4666449635115705
35,riped_tomato_20.jpeg,ripe,validation,G,3,0.8999914958754996,0.8999914958754996,0.8999914958754996,0.8999914958754996,0.8999914958754996,0.9056339225016995
35,riped_tomato_20.jpeg,ripe,validation,B,3,0.8981331514789873,0.8981331514789873,0.8981331514789873,0.8981331514789873,0.8981331514789873,0.901892260484146
35,riped_tomato_20.jpeg,ripe,validation,RG,3,0.8838202342197607,0.8838202342197607,0.8838202342197607,0.8838202342197607,0.8838202342197607,0.8910811610122945
35,riped_tomato_20.jpeg,ripe,validation,RB,4,0.8838513769980177,0.8838513769980177,0.8838513769980177,0.8838513769980177,0.8838513769980177,0.8881484605651624
35,riped_tomato_20.jpeg,ripe,validation,GB,3,0.8989649444136815,0.8989649444136815,0.8989649444136815,0.8989649444136815,0.8989649444136815,0.9028865803814714
35,riped_tomato_20.jpeg,ripe,validation,RGB,4,0.8922000847816871,0.8922000847816871,0.8922000847816871,0.8922000847816871,0.8922000847816871,0.8962332104571841
36,riped_tomato_21.jpeg,ripe,train,R,5,0.6335710131190625,0.6335710131190625,0.6335710131190625,0.05428168268806773,0.6335710131190625,0.6396400149993751
36,riped_tomato_21.jpeg,ripe,train,G,4,0.6385432406008354,0.6385432406008354,0.0670472281016826,0.6385432406008354,0.6385432406008354,0.6983409085820478
36,riped_tomato_21.jpeg,ripe,train,B,5,0.6327282068847405,0.6327282068847405,0.05141462332186841,0.6327282068847405,0.6327282068847405,0.6796287165855646
36,riped_tomato_21.jpeg,ripe,train,RG,8,0.5802046338576019,0.5802046338576019,0.5802046338576019,0.0995435432734468,0.5802046338576019,0.6036030458738315
36,riped_tomato_21.jpeg,ripe,train,RB,8,0.5897834796692524,0.5897834796692524,0.5897834796692524,0.09359463135130315,0.5897834796692524,0.6100472057883779
36,riped_tomato_21.jpeg,ripe,train,GB,6,0.6344765933323158,0.6344765933323158,0.060417301912270766,0.6344765933323158,0.6344765933323158,0.6769144653275636
36,riped_tomato_21.jpeg,ripe,train,RGB,5,0.5999610836053878,0.5999610836053878,0.09056761268781302,0.5999610836053878,0.5999610836053878,0.6738902556423146
37,riped_tomato_22.jpeg,ripe,test,R,6,0.7581344554010214,0.7581344554010214,0.7581344554010214,0.7581344554010214,0.7581344554010214,0.7528602627204276
37,riped_tomato_22.jpeg,ripe,test,G,8,0.5795997526561358,0.5795997526561358,0.231884914187812,0.5795997526561358,0.5795997526561358,0.6809868597479217
37,riped_tomato_22.jpeg,ripe,test,B,6,0.6290576405003867,0.6290576405003867,0.15300563556668753,0.6290576405003867,0.6290576405003867,0.6827121372164378
37,riped_tomato_22.jpeg,ripe,test,RG,6,0.7166144601419165,0.7166144601419165,0.7166144601419165,0.7166144601419165,0.7166144601419165,0.7129878978618475
37,riped_tomato_22.jpeg,ripe,test,RB,47,0.7581344554010214,0.7581344554010214,0.7581344554010214,0.7581344554010214,0.7581344554010214,0.7528602627204276
37,riped_tomato_22.jpeg,ripe,test,GB,5,0.6230829996458827,0.6230829996458827,0.17105745721271393,0.6230829996458827,0.6230829996458827,0.6847540607389653
37,riped_tomato_22.jpeg,ripe,test,RGB,24,0.5932189718218972,0.5932189718218972,0.19876547039300227,0.5932189718218972,0.5932189718218972,0.6748287974123771
38,riped_tomato_25.jpeg,ripe,train,R,4,0.4874323279195669,0.4874323279195669,0.4874323279195669,0.4874323279195669,0.4874323279195669,0.49975176248634695
38,riped_tomato_25.jpeg,ripe,train,G,5,0.14855936617594648,0.07093263276412085,0.07093263276412085,0.14855936617594648,0.07093263276412085,0.0438479174627436
38,riped_tomato_25.jpeg,ripe,train,B,5,0.15685509709414092,0.04847891834193204,0.04847891834193204,0.15685509709414092,0.04847891834193204,0.0392067679432366
38,riped_tomato_25.jpeg,ripe,train,RG,5,0.4424778761061947,0.4424778761061947,0.4424778761061947,0.4424778761061947,0.4424778761061947,0.4520370554836139
38,riped_tomato_25.jpeg,ripe,train,RB,5,0.425414364640884,0.425414364640884,0.425414364640884,0.425414364640884,0.425414364640884,0.43545336916492483
38,riped_tomato_25.jpeg,ripe,train,GB,5,0.15338254402698295,0.05718715797154323,0.05718715797154323,0.15338254402698295,0.05718715797154323,0.040048206174098454
38,riped_tomato_25.jpeg,ripe,train,RGB,10,0.3436123348017621,0.3436123348017621,0.3436123348017621,0.3436123348017621,0.3436123348017621,0.3514871382636656
39,riped_tomato_28.jpeg,ripe,validation,R,5,0.6103420195439739,0.6103420195439739,0.6103420195439739,0.6103420195439739,0.6103420195439739,0.670262470798406
39,riped_tomato_28.jpeg,ripe,validation,G,2,0.8202718236527149,0.8202718236527149,0.8202718236527149,0.8202718236527149,0.8202718236527149,0.8289383795600492
39,riped_tomato_28.jpeg,ripe,validation,B,2,0.8178569020163193,0.8178569020163193,0.8178569020163193,0.8178569020163193,0.8178569020163193,0.8273768926476606
39,riped_tomato_28.jpeg,ripe,validation,RG,2,0.8178140381633066,0.8178140381633066,0.8178140381633066,0.8178140381633066,0.8178140381633066,0.8283042053522666
39,riped_tomato_28.jpeg,ripe,validation,RB,2,0.8160780356542213,0.8160780356542213,0.8160780356542213,0.8160780356542213,0.8160780356542213,0.8257673722180631
39,riped_tomato_28.jpeg,ripe,validation,GB,2,0.8187095032397408,0.8187095032397408,0.8187095032397408,0.8187095032397408,0.8187095032397408,0.828009828009828
39,riped_tomato_28.jpeg,ripe,validation,RGB,3,0.8179611650485437,0.8179611650485437,0.8179611650485437,0.8179611650485437,0.8179611650485437,0.827762619372442
40,riped_tomato_29.jpeg,ripe,train,R,2,0.43382314214989204,0.43382314214989204,0.43382314214989204,0.43382314214989204,0.43382314214989204,0.4349114019496957
40,riped_tomato_29.jpeg,ripe,train,G,5,0.7710473491557445,0.7710473491557445,0.7710473491557445,0.7710473491557445,0.7710473491557445,0.7821269420691317
40,riped_tomato_29.jpeg,ripe,train,B,4,0.7423849643551523,0.7423849643551523,0.7423849643551523,0.7423849643551523,0.7423849643551523,0.7747097754149941
40,riped_tomato_29.jpeg,ripe,train,RG,2,0.755577677578029,0.755577677578029,0.755577677578029,0.755577677578029,0.755577677578029,0.7539817807816632
40,riped_tomato_29.jpeg,ripe,train,RB,5,0.7336758724041961,0.7336758724041961,0.7336758724041961,0.7336758724041961,0.7336758724041961,0.7691852011416878
40,riped_tomato_29.jpeg,ripe,train,GB,3,0.7668270591565242,0.7668270591565242,0.7668270591565242,0.7668270591565242,0.7668270591565242,0.7974299983165928
40,riped_tomato_29.jpeg,ripe,train,RGB,3,0.7574163215045338,0.7574163215045338,0.7574163215045338,0.7574163215045338,0.7574163215045338,0.7874273054555525
41,riped_tomato_3.jpeg,ripe,train,R,4,0.163600794206961,0.163600794206961,0.10889281507656066,0.10889281507656066,0.163600794206961,0.16640300308352327
41,riped_tomato_3.jpeg,ripe,train,G,4,0.3882573467166526,0.3882573467166526,0.3882573467166526,0.3882573467166526,0.3882573467166526,0.4295078059826004
41,riped_tomato_3.jpeg,ripe,train,B,6,0.4274750575594781,0.4274750575594781,0.4274750575594781,0.4274750575594781,0.4274750575594781,0.47502100433012345
41,riped_tomato_3.jpeg,ripe,train,RG,5,0.3629829806807728,0.3629829806807728,0.3629829806807728,0.3629829806807728,0.3629829806807728,0.3903881488286633
41,riped_tomato_3.jpeg,ripe,train,RB,5,0.40339843986212737,0.40339843986212737,0.40339843986212737,0.40339843986212737,0.40339843986212737,0.44298457087753135
41,riped_tomato_3.jpeg,ripe,train,GB,6,0.41034696406443616,0.41034696406443616,0.41034696406443616,0.41034696406443616,0.41034696406443616,0.44842300556586273
41,riped_tomato_3.jpeg,ripe,train,RGB,4,0.39835877632293487,0.39835877632293487,0.39835877632293487,0.39835877632293487,0.39835877632293487,0.43353673127542475
42,riped_tomato_31.jpeg,ripe,train,R,4,0.5826375386023104,0.2285321489001692,0.2285321489001692,0.2285321489001692,0.2285321489001692,0.3123960835026787
42,riped_tomato_31.jpeg,ripe,train,G,2,0.6583132406504899,0.6583132406504899,0.09923099674652469,0.6583132406504899,0.6583132406504899,0.7157865772819371
42,riped_tomato_31.jpeg,ripe,train,B,6,0.687444118022736,0.687444118022736,0.06270244569255,0.687444118022736,0.687444118022736,0.719183205345567
42,riped_tomato_31.jpeg,ripe,train,RG,8,0.6193595896498312,0.6193595896498312,0.13853060002992668,0.6193595896498312,0.6193595896498312,0.6939439066765947
42,riped_tomato_31.jpeg,ripe,train,RB,4,0.672069384039648,0.672069384039648,0.07341794995187681,0.672069384039648,0.672069384039648,0.7127783131934663
42,riped_tomato_31.jpeg,ripe,train,GB,6,0.6763547050094663,0.6763547050094663,0.07665381192524473,0.6763547050094663,0.6763547050094663,0.7192553403873029
42,riped_tomato_31.jpeg,ripe,train,RGB,6,0.6673621536347676,0.6673621536347676,0.08335572473503508,0.6673621536347676,0.6673621536347676,0.7132828971846707
43,riped_tomato_33.jpeg,ripe,train,R,2,0.9688592310136638,0.9688592310136638,0.9688592310136638,0.9688592310136638,0.9688592310136638,0.9704467041946614
43,riped_tomato_33.jpeg,ripe,train,G,2,0.9881390877290522,0.9881390877290522,0.9881390877290522,0.9881390877290522,0.9881390877290522,0.9898762915257379
43,riped_tomato_33.jpeg,ripe,train,B,2,0.9908365424766854,0.9908365424766854,0.9908365424766854,0.9908365424766854,0.9908365424766854,0.9907667323976337
43,riped_tomato_33.jpeg,ripe,train,RG,2,0.9843191513893693,0.9843191513893693,0.9843191513893693,0.9843191513893693,0.9843191513893693,0.9856335754640839
43,riped_tomato_33.jpeg,ripe,train,RB,2,0.9896692300565181,0.9896692300565181,0.9896692300565181,0.9896692300565181,0.9896692300565181,0.9895529302756544
43,riped_tomato_33.jpeg,ripe,train,GB,2,0.990332676480816,0.990332676480816,0.990332676480816,0.990332676480816,0.990332676480816,0.9904254086009041
43,riped_tomato_33.jpeg,ripe,train,RGB,2,0.9895312210487308,0.9895312210487308,0.9895312210487308,0.9895312210487308,0.9895312210487308,0.9896233844443415
44,riped_tomato_4.jpeg,ripe,train,R,10,0.17428957256928135,0.17428957256928135,0.074844812296778,0.074844812296778,0.17428957256928135,0.1768224409216807
44,riped_tomato_4.jpeg,ripe,train,G,4,0.3355420998514795,0.3355420998514795,0.3355420998514795,0.3355420998514795,0.3355420998514795,0.3455130078924291
44,riped_tomato_4.jpeg,ripe,train,B,3,0.28721593753128444,0.047256540111609305,0.28721593753128444,0.28721593753128444,0.047256540111609305,0.16456645664566458
44,riped_tomato_4.jpeg,ripe,train,RG,6,0.2557092487116897,0.07648107177974435,0.2557092487116897,0.2557092487116897,0.07648107177974435,0.0677299406902062
44,riped_tomato_4.jpeg,ripe,train,RB,9,0.25568549390395623,0.06686310063463281,0.25568549390395623,0.25568549390395623,0.06686310063463281,0.07527736494660077
44,riped_tomato_4.jpeg,ripe,train,GB,5,0.30937051029638696,0.04315540918411732,0.30937051029638696,0.30937051029638696,0.04315540918411732,0.15493037313222044
44,riped_tomato_4.jpeg,ripe,train,RGB,6,0.284833091436865,0.05390223119891438,0.284833091436865,0.284833091436865,0.05390223119891438,0.052211604768003156
45,riped_tomato_40.jpeg,ripe,test,R,4,0.4332740886401452,0.275373630503281,0.275373630503281,0.275373630503281,0.275373630503281,0.264370153068634
45,riped_tomato_40.jpeg,ripe,test,G,3,0.9169393842856729,0.9169393842856729,0.9169393842856729,0.9169393842856729,0.9169393842856729,0.9318873778525242
45,riped_tomato_40.jpeg,ripe,test,B,2,0.9305361712026052,0.9305361712026052,0.9305361712026052,0.9305361712026052,0.9305361712026052,0.9388051887615613
45,riped_tomato_40.jpeg,ripe,test,RG,4,0.9163589151759954,0.9163589151759954,0.9163589151759954,0.9163589151759954,0.9163589151759954,0.9288829833328519
45,riped_tomato_40.jpeg,ripe,test,RB,3,0.9271968467424067,0.9271968467424067,0.9271968467424067,0.9271968467424067,0.9271968467424067,0.9357372677468913
45,riped_tomato_40.jpeg,ripe,test,GB,3,0.9266494441380512,0.9266494441380512,0.9266494441380512,0.9266494441380512,0.9266494441380512,0.9355419936065097
45,riped_tomato_40.jpeg,ripe,test,RGB,3,0.9250463392029658,0.9250463392029658,0.9250463392029658,0.9250463392029658,0.9250463392029658,0.9340060310832753
46,riped_tomato_42.jpeg,ripe,train,R,3,0.900096704604627,0.900096704604627,0.900096704604627,0.900096704604627,0.900096704604627,0.92203287588599
46,riped_tomato_42.jpeg,ripe,train,G,2,0.9458891311118032,0.9458891311118032,0.9458891311118032,0.9458891311118032,0.9458891311118032,0.9492123207147896
46,riped_tomato_42.jpeg,ripe,train,B,2,0.9483119906868451,0.9483119906868451,0.9483119906868451,0.9483119906868451,0.9483119906868451,0.9492028758987183
46,riped_tomato_42.jpeg,ripe,train,RG,2,0.9419774098715766,0.9419774098715766,0.9419774098715766,0.9419774098715766,0.9419774098715766,0.9487239522360102
46,riped_tomato_42.jpeg,ripe,train,RB,2,0.9429651925600062,0.9429651925600062,0.9429651925600062,0.9429651925600062,0.9429651925600062,0.948102548118133
46,riped_tomato_42.jpeg,ripe,train,GB,2,0.9468448865402549,0.9468448865402549,0.9468448865402549,0.9468448865402549,0.9468448865402549,0.9492215006650497
46,riped_tomato_42.jpeg,ripe,train,RGB,2,0.9450472794915517,0.9450472794915517,0.9450472794915517,0.9450472794915517,0.9450472794915517,0.94953125
47,riped_tomato_45.jpeg,ripe,train,R,3,0.7593719439313268,0.7593719439313268,0.7593719439313268,0.7593719439313268,0.7593719439313268,0.7986111111111112
47,riped_tomato_45.jpeg,ripe,train,G,10,0.24070134504529234,0.24070134504529234,0.24070134504529234,0.22488024553251298,0.24070134504529234,0.24102472869596156
47,riped_tomato_45.jpeg,ripe,train,B,6,0.29624022205399947,0.29624022205399947,0.09508180660331145,0.29624022205399947,0.29624022205399947,0.3215159188797264
47,riped_tomato_45.jpeg,ripe,train,RG,4,0.6697221289053127,0.6697221289053127,0.6697221289053127,0.6697221289053127,0.6697221289053127,0.6998399679935987
47,riped_tomato_45.jpeg,ripe,train,RB,2,0.7279006959592812,0.7279006959592812,0.7279006959592812,0.7279006959592812,0.7279006959592812,0.7667433958127808
47,riped_tomato_45.jpeg,ripe,train,GB,13,0.24484617824294322,0.21363341102747316,0.21363341102747316,0.24484617824294322,0.21363341102747316,0.21643483843355446
47,riped_tomato_45.jpeg,ripe,train,RGB,3,0.6496503496503496,0.6496503496503496,0.6496503496503496,0.6496503496503496,0.6496503496503496,0.679641884001557
48,riped_tomato_46.jpeg,ripe,train,R,4,0.7172247057750205,0.7172247057750205,0.7172247057750205,0.7172247057750205,0.7172247057750205,0.7639453606834483
48,riped_tomato_46.jpeg,ripe,train,G,3,0.7611668185961714,0.7611668185961714,0.7611668185961714,0.7611668185961714,0.7611668185961714,0.7814737043046673
48,riped_tomato_46.jpeg,ripe,train,B,2,0.7845776645353589,0.7845776645353589,0.7845776645353589,0.7845776645353589,0.7845776645353589,0.7902238377654486
48,riped_tomato_46.jpeg,ripe,train,RG,4,0.7670575946061441,0.7670575946061441,0.7670575946061441,0.7670575946061441,0.7670575946061441,0.7816217240889057
48,riped_tomato_46.jpeg,ripe,train,RB,2,0.7796796557494621,0.7796796557494621,0.7796796557494621,0.7796796557494621,0.7796796557494621,0.7876852690273078
48,riped_tomato_46.jpeg,ripe,train,GB,3,0.7779108768567321,0.7779108768567321,0.7779108768567321,0.7779108768567321,0.7779108768567321,0.7878860197603933
