feature,mean_ripe,std_ripe,mean_unripe,std_unripe,cohen_d,auc_univariate,direction
R,187.19167488499693,30.162841103981183,143.94273107192095,20.31893207585127,1.6634900467708067,0.894736842105263,mayor en maduro
G,102.33845269052605,46.24253887202015,167.80553391400505,24.86197502302083,-1.7355089830280932,0.8823529411764706,mayor en inmaduro
B,69.4062365481728,41.190236325799404,81.26595575669232,26.96965661190881,-0.336724561240493,0.6346749226006192,mayor en inmaduro
H,19.100068782505236,16.213011665898204,79.96261551800896,13.31286222267558,-4.079633622551932,0.9814241486068112,mayor en inmaduro
S,0.6498988490355643,0.17880236923013937,0.5441604028729832,0.13543755617603861,0.6614132192970601,0.6965944272445821,mayor en maduro
V,0.7507002981085527,0.11575723101510228,0.6666073483579299,0.0881678857072419,0.8109840275460741,0.7554179566563467,mayor en maduro
a*,29.07658062483135,19.434775884224553,-20.67315943100873,7.539170011409289,3.304101468135113,0.956656346749226,mayor en maduro
b*,35.56195168746145,12.280100730553897,39.91517796235926,10.938998920766569,-0.3730843006710127,0.6191950464396285,mayor en inmaduro
